
  0%|                                                                                                                                   | 0/500 [00:00<?, ?it/s]
>>> Epoch8 | Iter89 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter90 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter91 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter92 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter93 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter94 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter95 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter96 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter97 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter98 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter99 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter100 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter101 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter102 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter103 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter104 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter105 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter106 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter107 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter108 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter109 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter110 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter111 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter112 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter113 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter114 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter115 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter116 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter117 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter118 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter119 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter120 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter121 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter122 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter123 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter124 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter125 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter126 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter127 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter128 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter129 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter130 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter131 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter132 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter133 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter134 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter135 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter136 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter137 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter138 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter139 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter140 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter141 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter142 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter143 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter144 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter145 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter146 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter147 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter148 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter149 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter150 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter151 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter152 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter153 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter154 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter155 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter156 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter157 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter158 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter159 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter160 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter161 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter162 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter163 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter164 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter165 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter166 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter167 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter168 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter169 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter170 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter171 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter172 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter173 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter174 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter175 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter176 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter177 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter178 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter179 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter180 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter181 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter182 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter183 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter184 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter185 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter186 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter187 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter188 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter189 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter190 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter191 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter192 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter193 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter194 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter195 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter196 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter197 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter198 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter199 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter200 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter201 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter202 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter203 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter204 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter205 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter206 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter207 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter208 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter209 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter210 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter211 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter212 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter213 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter214 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter215 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter216 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter217 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter218 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter219 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter220 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter221 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter222 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter223 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter224 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter225 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter226 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter227 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter228 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter229 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter230 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter231 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter232 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter233 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter234 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter235 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter236 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter237 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter238 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter239 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter240 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter241 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter242 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter243 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter244 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter245 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter246 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter247 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter248 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter249 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter250 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter251 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter252 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter253 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter254 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter255 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter256 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter257 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter258 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter259 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter260 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter261 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter262 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter263 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter264 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter265 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter266 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter267 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter268 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter269 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter270 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter271 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter272 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter273 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter274 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter275 | voxel: torch.Size([124, 8192])
>>> Epoch8 | Iter276 | voxel: torch.Size([12, 8192])
train/loss: 292.1859205776173
train/lr: 0.0004997563856728291
train/num_steps: 2493
train/cosine_sim_embedding: 0.7578354157265343
train/ms_ssim_image: 0.26320122123194944
train/loss_mae_image: 0.25161335528542417
train/loss_rec: 0.4731579892041451
train/loss_cyc: 0.0032620695646556385
train/loss_ms_ssim_image: 0.7367829140342961
train/loss_mse_embedding: 0.40978078463447654
Evaluating...
>>> Epoch8 | Eval0 | voxel: torch.Size([80, 8192])
>>> Epoch8 | Eval1 | voxel: torch.Size([80, 8192])
>>> Epoch8 | Eval2 | voxel: torch.Size([80, 8192])
>>> Epoch8 | Eval3 | voxel: torch.Size([80, 8192])
>>> Epoch8 | Eval4 | voxel: torch.Size([80, 8192])
>>> Epoch8 | Eval5 | voxel: torch.Size([80, 8192])
>>> Epoch8 | Eval6 | voxel: torch.Size([80, 8192])
>>> Epoch8 | Eval7 | voxel: torch.Size([80, 8192])
>>> Epoch8 | Eval8 | voxel: torch.Size([80, 8192])
>>> Epoch8 | Eval9 | voxel: torch.Size([80, 8192])
>>> Epoch8 | Eval10 | voxel: torch.Size([80, 8192])

  2%|█▌                                                                                       | 9/500 [47:18<43:00:44, 315.37s/it, epoch=8, lr=0.0005, loss=292]
>>> Epoch8 | Eval12 | voxel: torch.Size([80, 8192])
>>> Epoch8 | Eval13 | voxel: torch.Size([80, 8192])
>>> Epoch8 | Eval14 | voxel: torch.Size([80, 8192])
val/loss: 294.71666666666664
val/num_steps: 135
val/cosine_sim_embedding: 0.7564127604166667
val/ms_ssim_image: 0.2565999348958333
val/loss_mae_image: 0.2529541015625
val/loss_rec: 0.4588973661263784
val/loss_cyc: 0.0013754783819119136
val/loss_ms_ssim_image: 0.7433919270833333
val/loss_mse_embedding: 0.4161458333333333
Not best - current_similarity: 0.257 @ epoch 8, best_similarity: 0.262 @ epoch 6
>>> Epoch9 | Iter0 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter1 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter2 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter3 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter4 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter5 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter6 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter7 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter8 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter9 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter10 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter11 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter12 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter13 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter14 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter15 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter16 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter17 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter18 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter19 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter20 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter21 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter22 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter23 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter24 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter25 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter26 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter27 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter28 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter29 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter30 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter31 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter32 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter33 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter34 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter35 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter36 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter37 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter38 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter39 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter40 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter41 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter42 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter43 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter44 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter45 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter46 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter47 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter48 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter49 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter50 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter51 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter52 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter53 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter54 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter55 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter56 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter57 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter58 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter59 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter60 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter61 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter62 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter63 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter64 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter65 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter66 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter67 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter68 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter69 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter70 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter71 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter72 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter73 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter74 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter75 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter76 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter77 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter78 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter79 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter80 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter81 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter82 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter83 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter84 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter85 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter86 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter87 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter88 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter89 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter90 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter91 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter92 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter93 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter94 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter95 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter96 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter97 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter98 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter99 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter100 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter101 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter102 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter103 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter104 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter105 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter106 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter107 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter108 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter109 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter110 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter111 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter112 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter113 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter114 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter115 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter116 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter117 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter118 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter119 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter120 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter121 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter122 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter123 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter124 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter125 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter126 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter127 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter128 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter129 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter130 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter131 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter132 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter133 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter134 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter135 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter136 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter137 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter138 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter139 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter140 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter141 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter142 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter143 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter144 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter145 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter146 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter147 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter148 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter149 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter150 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter151 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter152 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter153 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter154 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter155 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter156 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter157 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter158 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter159 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter160 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter161 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter162 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter163 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter164 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter165 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter166 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter167 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter168 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter169 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter170 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter171 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter172 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter173 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter174 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter175 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter176 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter177 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter178 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter179 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter180 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter181 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter182 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter183 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter184 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter185 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter186 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter187 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter188 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter189 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter190 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter191 | voxel: torch.Size([124, 8192])
>>> Epoch9 | Iter192 | voxel: torch.Size([124, 8192])
